,car_brand,car_model,car_year,car_mileage,car_price,source
8011,MITSUBISHI,VERYCA貨車 ,2014,160982,268000,SUM
8014,NISSAN,BIG TIIDA 5D ,2015,80000,398000,SUM
8016,BENZ,CLA-CLASS,2018,30700,1460000,SUM
8018,MITSUBISHI,VERYCA 貨車,2015,75477,298000,SUM
8020,HONDA,CITY ,2018,26438,518000,SUM
8024,NISSAN,BIG TIIDA 5D ,2013,95000,368000,SUM
8026,TOYOTA,CAMRY ,2017,54223,588000,SUM
8028,HONDA,ODYSSEY ,2017,10905,1298000,SUM
8043,MITSUBISHI,COLT PLUS ,2011,184408,180000,SUM
8054,TOYOTA,ALTIS ,2014,120000,398000,SUM
8058,MITSUBISHI,DELICA貨車,2018,80732,375000,SUM
8059,MITSUBISHI,DELICA貨車,2018,71643,395000,SUM
8063,HONDA,CR-V ,2011,217089,338000,SUM
8070,LEXUS,RX ,2016,50000,1228000,SUM
8071,BENZ,GLC-CLASS ,2019,44822,1750000,SUM
8073,BENZ,C-CLASS SEDAN W205 ,2017,57200,1480000,SUM
8074,BENZ,GLA-CLASS X156 ,2017,45000,1390000,SUM
8075,BENZ,C-CLASS SEDAN W205 ,2016,54000,1380000,SUM
8076,MITSUBISHI,DELICA貨車,2018,67011,385000,SUM
8082,TOYOTA,INNOVA,2015,55583,365000,SUM
8083,FORD,TOURNEO CUSTOM,2017,119746,850000,SUM
8086,DFSK,SUPER FUWIN,2019,10649,498000,SUM
8089,TOYOTA,VIOS ,2016,151778,295000,SUM
8093,HYUNDAI,MATRIX ,2010,154291,188000,SUM
8094,NISSAN,TIIDA 5D ,2011,135907,278000,SUM
8102,NISSAN,TIIDA 4D,2012,115308,238000,SUM
8105,NISSAN,LIVINA,2015,97089,305000,SUM
8106,MITSUBISHI,SUPER DELICA,2018,79552,385000,SUM
8112,LUXGEN,S5 TURBO ECO HYPER,2017,70000,458000,SUM
8113,MITSUBISHI,VERYCA廂車 ,2015,175445,325000,SUM
8117,BENZ,GLA-CLASS X157,2021,197,2530000,SUM
8118,BMW,X7 G07 ,2019,35000,3880000,SUM
8119,BENZ,GLB-CLASS,2020,188,2580000,SUM
8120,MITSUBISHI,VERYCA 貨車,2017,71399,345000,SUM
8122,LUXGEN,LUXGEN7 MPV 2.2T,2010,126128,268000,SUM
8123,BENZ,C-CLASS SEDAN W205 ,2017,52535,1530000,SUM
8125,MITSUBISHI,ZINGER,2018,92283,378000,SUM
8127,MITSUBISHI,ZINGER,2018,70443,378000,SUM
8128,MITSUBISHI,SUPER DELICA,2016,78537,338000,SUM
8130,MITSUBISHI,ZINGER,2014,111971,265000,SUM
8133,MITSUBISHI,LANCER FORTIS ,2010,189834,248000,SUM
8134,LUXGEN,LUXGEN7 SUV 2.2T,2012,218608,278000,SUM
8135,MITSUBISHI,LEADCA ,2015,25760,598000,SUM
8136,NISSAN,NEW BLUEBIRD SYLPHY,2009,156267,158000,SUM
8137,BENZ,E-CLASS W213 ,2017,80500,1850000,SUM
8138,BENZ,C-CLASS SEDAN W205 ,2018,55100,1580000,SUM
8139,BENZ,C-CLASS SEDAN W205 ,2017,71000,1460000,SUM
8140,MITSUBISHI,VERYCA貨車 ,2010,216415,237000,SUM
8141,BENZ,C-CLASS SEDAN W205 ,2015,99999,1180000,SUM
8142,BMW,3 SERIES SEDAN F30,2016,81100,1080000,SUM
8143,MITSUBISHI,COLT PLUS ,2012,118025,228000,SUM
8149,TOYOTA,ALTIS ,2013,129754,398000,SUM
8151,TOYOTA,SIENNA ,2014,72237,969000,SUM
8153,FORD,ESCAPE ,2013,180015,275000,SUM
8155,LUXGEN,U6 TURBO ECO HYPER ,2016,101538,469000,SUM
8161,BMW,2 SERIES ACTIVE TOURER ,2018,13000,1058000,SUM
8162,FORD,FOCUS ,2011,193112,188000,SUM
8165,FORD,FOCUS ,2011,117894,228000,SUM
8168,TOYOTA,YARIS ,2017,130000,398000,SUM
8171,BENZ,E-CLASS COUPE C207 ,2015,100770,1120000,SUM
8172,MITSUBISHI,LANCER FORTIS ,2010,125379,228000,SUM
8175,NISSAN,SUPER SENTRA ,2014,128000,338000,SUM
8181,TOYOTA,YARIS ,2018,78765,438000,SUM
8185,NISSAN,TEANA ,2011,230462,188000,SUM
8193,MITSUBISHI,DELICA貨車,2015,8525,338000,SUM
8200,MAZDA,MAZDA 3 5D ,2016,87059,598000,SUM
8202,TOYOTA,ALTIS ,2017,65734,470000,SUM
8203,BENZ,C-CLASS SEDAN W205 ,2017,67309,2080000,SUM
8205,BMW,X6 F16 ,2015,96000,1688000,SUM
8207,MITSUBISHI,DELICA貨車,2012,90002,248000,SUM
8215,SUZUKI,SUPER CARRY,2015,107853,338000,SUM
8222,FORD,FIESTA ,2015,87555,348000,SUM
8223,DFSK,SUPER FUWIN,2019,9469,495000,SUM
8225,BMW,5 SERIES SEDAN G30 ,2017,25000,2290000,SUM
8230,DFSK,FUWIN,2017,37000,288000,SUM
8236,MITSUBISHI,DELICA貨車,2014,46714,288000,SUM
8246,MITSUBISHI,DELICA廂車 ,2010,188244,268000,SUM
8253,MITSUBISHI,LANCER FORTIS ,2010,105000,268000,SUM
8255,TOYOTA,YARIS ,2011,140000,278000,SUM
8261,MITSUBISHI,LANCER FORTIS ,2011,150000,298000,SUM
8262,HONDA,FIT ,2011,90000,338000,SUM
8263,MITSUBISHI,VERYCA 貨車,2016,0,330000,SUM
8264,MITSUBISHI,LANCER IO ,2013,0,348000,SUM
8265,NISSAN,NEW BLUEBIRD SYLPHY,2009,0,148000,SUM
8266,BENZ,X-CLASS ,2018,0,1980000,SUM
8268,NISSAN,TIIDA 4D,2011,0,218000,SUM
8269,LUXGEN,LUXGEN7 SUV 2.2T,2011,99000,198000,SUM
8270,FORD,ECONOVAN貨車 ,2010,0,218000,SUM
8271,TOYOTA,INNOVA,2012,0,268000,SUM
8272,BMW,3 SERIES SEDAN E90 ,2005,147404,198000,SUM
8274,LEXUS,CT200H ,2015,93820,698000,SUM
8275,PORSCHE,CAYENNE ,2013,200000,1200000,SUM
8277,MAZDA,MAZDA2,2010,140000,238000,SUM
8278,NISSAN,X-TRAIL ,2005,101096,110000,SUM
8279,SUZUKI,SWIFT ,2011,162080,288000,SUM
8280,TOYOTA,RAV4,2011,179962,368000,SUM
8281,LEXUS,ES ,2014,101026,719000,SUM
8282,SUZUKI,SX4 4D,2008,132385,148000,SUM
8283,BMW,3 SERIES GRAN TURISMO F34,2014,90000,988000,SUM
8285,TOYOTA,CAMRY ,2008,150231,288000,SUM
8286,NISSAN,ROGUE ,2009,215062,149000,SUM
8287,LEXUS,CT200H ,2013,115000,538000,SUM
8289,BMW,3 SERIES SEDAN F30 ,2014,183651,898000,SUM
8290,ISUZU,ELF,2009,210829,569000,SUM
8291,HYUNDAI,SANTA FE ,2008,210417,228000,SUM
8292,SUZUKI,SOLIO,2003,114575,115000,SUM
8293,FORD,ECOSPORT ,2014,121399,328000,SUM
8294,BENZ,C-CLASS SEDAN W204 ,2011,120018,688000,SUM
8295,MAZDA,CX-5,2014,127017,488000,SUM
8297,MITSUBISHI,VERYCA廂車 ,2003,1,158000,SUM
8298,NISSAN,SENTRA 180,2003,180300,68000,SUM
8299,FORD,TIERRA LS ,2005,215128,78000,SUM
8300,VW,GOLF VII,2014,125941,438000,SUM
8301,TOYOTA,ZACE SURF 廂車 ,2005,244311,118000,SUM
8302,SUZUKI,JIMNY,2005,182758,218000,SUM
8304,TOYOTA,PREVIA,2012,150000,698000,SUM
8305,FORD,FOCUS ,2005,207340,138000,SUM
8306,TOYOTA,FT86 ,2012,160000,678000,SUM
8308,BMW,1 SERIES F20,2014,130000,608000,SUM
8309,SUZUKI,SX4 5D,2006,196423,165000,SUM
8310,TOYOTA,YARIS ,2007,150000,188000,SUM
8312,SUZUKI,G.VITARA,2007,180063,188000,SUM
8316,MITSUBISHI,CANTER02,2010,442738,499000,SUM
8317,MITSUBISHI,VARICA廂車 ,2006,185636,119000,SUM
8319,SKODA,FABIA ,2014,81251,308000,SUM
8320,VW,GOLF V,2007,160000,198000,SUM
8321,FORD,TIERRA LS ,2003,134944,68000,SUM
8322,BENZ,E-CLASS ,1988,213011,99000,SUM
8324,SUZUKI,CARRY,2000,234435,98000,SUM
8325,TOYOTA,CAMRY ,2015,122285,638000,SUM
8327,HONDA,CIVIC,2007,161147,218000,SUM
8328,HYUNDAI,SANTA FE ,2012,227136,388000,SUM
8330,MITSUBISHI,SPACE GEAR ,2007,248337,198000,SUM
8332,VW,TIGUAN ,2014,69000,430000,SUM
8334,MITSUBISHI,VERYCA廂車 ,2001,169815,128000,SUM
8335,MITSUBISHI,VARICA貨車 ,2007,161055,128000,SUM
8336,TOYOTA,ALTIS,2006,268000,118000,SUM
8337,BMW,1 SERIES HATCHBACK E87,2007,150000,298000,SUM
8339,BENZ,E-CLASS W211 ,2008,200000,328000,SUM
8340,BENZ,C-CLASS ESTATE ,2007,110000,688000,SUM
8341,BMW,3 SERIES SEDAN F30 ,2013,170000,858000,SUM
8342,BMW,3 SERIES SEDAN F30 ,2012,140000,838000,SUM
8344,VW,POLO ,2014,36418,265000,SUM
8345,SUZUKI,SOLIO,2004,117690,115000,SUM
8346,TOYOTA,VIOS ,2004,230000,98000,SUM
8347,TOYOTA,CAMRY ,2003,160000,128000,SUM
8348,TOYOTA,CAMRY ,2002,224834,69000,SUM
8349,FORD,PRONTO貨車,2006,197433,128000,SUM
8350,MITSUBISHI,CANTER ,2013,139783,738000,SUM
8351,VW,TOURAN ,2012,88000,398000,SUM
8352,BMW,1 SERIES HATCHBACK E87,2006,1,288000,SUM
8354,VW,GOLF V,2009,101947,288000,SUM
8355,NISSAN,TIIDA 4D,2008,170000,138000,SUM
8356,MITSUBISHI,CANTER ,2007,148016,598000,SUM
8357,NISSAN,MARCH ,2006,180241,88000,SUM
8358,NISSAN,TEANA ,2006,197900,98000,SUM
8359,AUDI,A6 AVANT C7 ,2013,99642,798000,SUM
8360,HONDA,CR-V ,2004,170000,138000,SUM
8362,ISUZU,ELF ,2005,195531,378000,SUM
8363,NISSAN,CABSTAR ,2006,250265,218000,SUM
8364,SUZUKI,SWIFT ,2012,150000,378000,SUM
8365,MITSUBISHI,VERYCA廂車 ,2007,121335,218000,SUM
8366,DAIHATSU,SIRION ,2006,40183,185000,SUM
8367,BENZ,C-CLASS SEDAN W204 ,2012,180000,598000,SUM
8368,BENZ,C-CLASS W202,1997,130000,108000,SUM
8369,TOYOTA,YARIS ,2007,68388,218000,SUM
8370,TOYOTA,ZACE SURF 廂車 ,2005,229383,148000,SUM
8371,MAZDA,MAZDA 6 ,2005,200000,118000,SUM
8372,BENZ,E-CLASS W212 ,2012,141746,698000,SUM
8374,BMW,5 SERIES SEDAN E60,2007,172596,298000,SUM
8375,LEXUS,RX ,2012,114143,758000,SUM
8376,TOYOTA,VIOS ,2006,200448,98000,SUM
8377,MITSUBISHI,SPACE GEAR ,2007,229012,208000,SUM
8378,NISSAN,CABSTAR ,2004,174000,178000,SUM
8379,TOYOTA,CAMRY ,2015,129132,548000,SUM
8381,MITSUBISHI,CANTER ,2012,213917,678000,SUM
8382,MITSUBISHI,LANCER ,2000,170115,58000,SUM
8385,NISSAN,ROGUE ,2010,233875,168000,SUM
8387,TOYOTA,ALL NEW COROLLA,1998,83306,58000,SUM
8389,NISSAN,VERITA,2000,222911,88000,SUM
8391,NISSAN,TEANA ,2004,185691,116000,SUM
8392,NISSAN,MARCH ,2007,216006,98000,SUM
8396,NISSAN,SENTRA M1,2004,239424,68000,SUM
8397,NISSAN,TIIDA 4D,2006,160000,168000,SUM
8399,AUDI,TT COUPE 8N ,2000,151230,268000,SUM
8400,MAZDA,MAZDA 6 ,2014,113741,518000,SUM
8401,LEXUS,CT200H ,2011,167000,468000,SUM
8403,TOYOTA,WISH ,2004,80620,198000,SUM
8405,TOYOTA,RAV4,2012,132300,418000,SUM
8406,FORD,FOCUS TDCI ,2010,190000,188000,SUM
8409,MAZDA,MAZDA 3 ,2008,160864,198000,SUM
8410,TOYOTA,CAMRY HYBRID ,2012,180000,388000,SUM
8411,FORD,ESCAPE ,2006,119000,158000,SUM
8413,VW,AMAROK,2014,142356,798000,SUM
8414,MINI,COOPER S COUNTRYMAN,2012,91513,690000,SUM
8416,TOYOTA,HIACE SOLEMIO,2004,45420,358000,SUM
8417,TOYOTA,ZACE SURF 貨車 ,2006,91727,198000,SUM
8418,TOYOTA,YARIS ,2009,92717,288000,SUM
8420,FORD,FOCUS,2014,120000,728000,SUM
8423,BMW,3 SERIES SEDAN F30 ,2013,41220,898000,SUM
8424,TOYOTA,WISH ,2006,148576,220000,SUM
8427,VW,GOLF VI,2011,102421,338000,SUM
8428,MITSUBISHI,VERYCA貨車 ,2005,223479,198000,SUM
8429,SAAB,9月3日,2010,178894,388000,SUM
8430,MAZDA,MAZDA 5 ,2008,185721,238000,SUM
8431,SUZUKI,G.VITARA,2010,62383,378000,SUM
8432,TOYOTA,ALTIS ,2008,155000,238000,SUM
8433,SUZUKI,SOLIO,2003,149357,98000,SUM
8435,MITSUBISHI,SAVRIN ,2006,100000,178000,SUM
8436,TOYOTA,WISH ,2004,190625,178000,SUM
8437,MAZDA,MPV ,2003,180000,88000,SUM
8438,SUZUKI,JIMNY,2005,183871,238000,SUM
8439,MAZDA,MAZDA2,2012,161927,238000,SUM
8443,BMW,3 SERIES TOURING E91 ,2007,125000,550000,SUM
8445,TOYOTA,CAMRY ,2008,129416,238000,SUM
8446,MITSUBISHI,CANTER ,2010,152026,598000,SUM
8447,TOYOTA,ZACE SURF 貨車 ,2006,265000,218000,SUM
8448,LEXUS,GS ,2010,246292,298000,SUM
8449,BENZ,E-CLASS W212 ,2010,159193,558000,SUM
8451,MITSUBISHI,VERYCA貨車 ,2006,133074,168000,SUM
8454,NISSAN,TEANA ,2010,90000,208000,SUM
8455,HYUNDAI,TUCSON,2010,243546,188000,SUM
8456,SKODA,SUPERB COMBI ,2012,185000,298000,SUM
8457,SUZUKI,EVERY,2001,150000,180000,SUM
8458,FORD,FOCUS ,2005,170000,88000,SUM
8459,MITSUBISHI,VARICA貨車 ,2000,50758,108000,SUM
8460,MITSUBISHI,VERYCA廂車 ,2004,205220,158000,SUM
8461,TOYOTA,CAMRY ,2006,226819,198000,SUM
8462,LEXUS,GS ,2007,132494,388000,SUM
8463,MAZDA,MAZDA 3 ,2004,296699,78000,SUM
8464,MITSUBISHI,CANTER ,2005,282743,338000,SUM
8465,TOYOTA,ZACE SURF 廂車 ,2005,194641,158000,SUM
8466,TOYOTA,ZACE SURF 廂車 ,2005,150429,188000,SUM
8467,TOYOTA,PRIUS,2015,92651,578000,SUM
8468,BMW,Z4 ROADSTER E89,2010,84406,768000,SUM
8469,TOYOTA,VIOS ,2007,215368,158000,SUM
8471,BMW,5 SERIES SEDAN E60,2006,121615,268000,SUM
8472,NISSAN,SERENA ,2005,210945,168000,SUM
8474,BMW,7 SERIES SEDAN F01 ,2014,108442,998000,SUM
8477,TOYOTA,VIOS ,2008,73336,168000,SUM
8478,NISSAN,CABSTAR ,2008,239916,298000,SUM
8479,TOYOTA,CORONA,1993,230135,38000,SUM
8480,TOYOTA,WISH ,2005,233524,128000,SUM
8481,SUZUKI,SOLIO,2005,258747,118000,SUM
8482,TOYOTA,ALTIS,2007,1,188000,SUM
8483,BMW,X1 E84 ,2014,82992,758000,SUM
8484,SUZUKI,SWIFT ,2007,91548,218000,SUM
8485,SUZUKI,SOLIO,2002,262222,88000,SUM
8488,SUZUKI,SWIFT ,2007,143912,198000,SUM
8489,TOYOTA,CAMRY ,2007,340184,185000,SUM
8491,TOYOTA,ZACE SURF 廂車 ,2003,150259,135000,SUM
8492,BMW,5 SERIES SEDAN F10,2011,210120,718000,SUM
8493,FORD,PRONTO貨車,2007,120146,138000,SUM
8494,VW,GOLF V,2006,106300,168000,SUM
8495,LEXUS,IS ,2011,106380,518000,SUM
8498,FORD,TIERRA LS ,2001,79600,78000,SUM
8499,TOYOTA,WISH ,2005,247125,198000,SUM
8501,MITSUBISHI,GLOBAL LANCER ,2005,129517,78000,SUM
8503,TOYOTA,CAMRY ,2005,137882,188000,SUM
8504,BENZ,B-CLASS W245 ,2010,150000,388000,SUM
8505,VW,SCIROCCO,2011,170000,468000,SUM
8507,BMW,7 SERIES SEDAN F01 ,2013,171701,828000,SUM
8508,BENZ,C-CLASS SEDAN W204 ,2012,120005,728000,SUM
8510,SUZUKI,SWIFT ,2007,214541,198000,SUM
8511,MITSUBISHI,SAVRIN INSPIRE,2006,130000,138000,SUM
8512,TOYOTA,CAMRY ,2008,147000,268000,SUM
8513,VOLVO,V40 ,2014,79241,588000,SUM
8514,MAZDA,MAZDA 6 ,2008,192102,268000,SUM
8515,TOYOTA,HIACE SOLEMIO,2004,190489,298000,SUM
8516,MITSUBISHI,CANTER ,2007,271460,438000,SUM
8518,SUZUKI,SOLIO,2003,230000,88000,SUM
8520,BMW,5 SERIES SEDAN E60,2003,132701,238000,SUM
8521,MAZDA,MAZDA 6 ,2007,117270,155000,SUM
8522,NISSAN,TIIDA 5D ,2008,146491,168000,SUM
8523,TOYOTA,CAMRY ,2004,276192,118000,SUM
8524,MITSUBISHI,DELICA貨車 ,2011,210442,258000,SUM
8525,VW,TIGUAN ,2010,136015,370000,SUM
8526,TOYOTA,INNOVA,2007,147726,198000,SUM
8528,HYUNDAI,I10 ,2009,127854,198000,SUM
8529,SUZUKI,EVERY,2006,123567,168000,SUM
8530,LEXUS,ES ,2014,100000,680000,SUM
8534,TOYOTA,RAV4,2012,226148,338000,SUM
8539,HONDA,CR-V ,2003,180000,148000,SUM
8540,LEXUS,IS ,2005,1,278000,SUM
8541,NISSAN,TEANA ,2007,262630,88000,SUM
8542,TOYOTA,CAMRY ,2007,161594,218000,SUM
8544,TOYOTA,WISH ,2005,153966,180000,SUM
8546,SUZUKI,SOLIO,2006,166277,148000,SUM
8547,NISSAN,MARCH ,2002,165695,88000,SUM
8548,TOYOTA,VIOS ,2007,217906,168000,SUM
8549,MITSUBISHI,CANTER ,2002,297000,258000,SUM
8550,TOYOTA,PREVIA,2006,198797,478000,SUM
8551,HYUNDAI,PORTER,2014,86637,328000,SUM
8552,MITSUBISHI,FREECA,2007,249209,188000,SUM
8553,TOYOTA,HIACE SOLEMIO,2003,197196,238000,SUM
8554,NISSAN,CABSTAR ,2008,142638,388000,SUM
8555,MITSUBISHI,VERYCA貨車 ,2006,61026,228000,SUM
8556,HYUNDAI,SANTA FE ,2008,177900,268000,SUM
8557,HONDA,ACCORD ,2000,176325,58000,SUM
8560,PORSCHE,PANAMERA,2012,78227,1380000,SUM
8561,LEXUS,ES ,2012,130000,638000,SUM
8562,FORD,FOCUS TDCI ,2013,99201,358000,SUM
8564,SUZUKI,SWIFT ,2011,91263,288000,SUM
8565,NISSAN,X-TRAIL ,2005,174774,128000,SUM
8567,SUZUKI,SOLIO,2007,102032,198000,SUM
8568,NISSAN,MARCH ,2006,128345,138000,SUM
8569,LAND,ROVER FREELANDER 2,2011,293352,568000,SUM
8570,TOYOTA,CAMRY ,2006,170000,198000,SUM
8571,BENZ,C-CLASS W204 ,2008,1,528000,SUM
8572,HONDA,CIVIC,2007,214894,258000,SUM
8573,TOYOTA,CAMRY ,2008,213794,228000,SUM
8574,BENZ,E-CLASS W211 ,2004,247550,258000,SUM
8575,TOYOTA,YARIS ,2008,116131,238000,SUM
8577,TOYOTA,SIENNA,2021,100,1980000,SUM
8580,BMW,3 SERIES SEDAN E90 ,2010,145836,488000,SUM
8581,MITSUBISHI,GLOBAL LANCER ,2006,130000,88000,SUM
8582,SUZUKI,SWIFT ,2005,171076,178000,SUM
8583,FORD,FOCUS ,2006,121458,128000,SUM
8584,NISSAN,SENTRA M1,2005,220000,58000,SUM
8585,BENZ,E-CLASS W212 ,2010,148964,558000,SUM
8586,NISSAN,TIIDA 5D ,2008,205240,159000,SUM
8587,VW,GOLF VI,2011,141334,368000,SUM
8588,VW,PASSAT VARIANT ,2012,97111,498000,SUM
8589,HYUNDAI,STAREX,2010,188452,368000,SUM
8590,PEUGEOT,207,2008,135000,248000,SUM
8592,MITSUBISHI,OUTLANDER ,2008,400300,85000,SUM
8593,BENZ,M-CLASS W164 ,2011,101778,598000,SUM
8594,BMW,X5 E53,2002,137500,128000,SUM
8595,NISSAN,SENTRA M1,2006,370000,88000,SUM
8596,VW,TIGUAN ,2011,163414,318000,SUM
8598,BENZ,C-CLASS W204 ,2008,270000,530000,SUM
8599,TOYOTA,CAMRY ,2010,154302,338000,SUM
8601,HYUNDAI,SANTA FE ,2008,267186,258000,SUM
8602,HONDA,CR-V ,2006,126841,218000,SUM
8603,HONDA,CR-V ,2008,264377,288000,SUM
8604,TOYOTA,YARIS ,2008,170482,228000,SUM
8605,TOYOTA,ALTIS,2005,142995,188000,SUM
8606,HYUNDAI,I10 ,2009,117202,148000,SUM
8607,TOYOTA,HIACE SOLEMIO,2005,150000,268000,SUM
8608,MITSUBISHI,VARICA 貨車,2000,242660,98000,SUM
8610,HYUNDAI,IX35,2013,151605,378000,SUM
8611,MAZDA,TRIBUTE ,2007,196000,128000,SUM
8612,TOYOTA,CAMRY ,2006,199865,208000,SUM
8614,MITSUBISHI,VARICA貨車 ,2005,263559,119000,SUM
8615,DAIHATSU,TERIOS ,2005,206666,149000,SUM
8616,TOYOTA,SIENNA ,2011,186683,568000,SUM
8617,SUZUKI,SWIFT ,2007,161000,198000,SUM
8618,TOYOTA,ALTIS ,2019,47274,628000,SUM
8619,MITSUBISHI,LEADCA ,2014,152722,638000,SUM
8620,AUDI,A3 SPORTBACK ,2013,112400,580000,SUM
8621,BMW,X3 F25,2013,168919,868000,SUM
8623,MAZDA,MAZDA 5 ,2007,150000,178000,SUM
8625,MITSUBISHI,SPACE GEAR ,2007,133189,228000,SUM
8630,MINI,COOPER,2012,81867,468000,SUM
8634,MAZDA,MAZDA 6 ,2005,110073,188000,SUM
8635,HYUNDAI,PORTER,2014,134000,328000,SUM
8636,MITSUBISHI,LEADCA ,2014,122726,598000,SUM
8640,MITSUBISHI,CANTER,1996,271089,168000,SUM
8643,MITSUBISHI,SPACE GEAR,2004,158788,218000,SUM
8645,MITSUBISHI,NEW CANTER,2014,216801,738000,SUM
8647,TOYOTA,VIOS ,2003,223094,88000,SUM
8648,TOYOTA,ALTIS ,2019,43152,628000,SUM
8649,HONDA,CR-V ,2015,98448,618000,SUM
8650,LAND,ROVER EVOQUE ,2011,59288,898000,SUM
8653,MITSUBISHI,DELICA廂車,2007,196045,129000,SUM
8654,TOYOTA,CAMRY ,2002,228017,98000,SUM
8655,TOYOTA,PREVIA,2010,202092,638000,SUM
8656,MITSUBISHI,VERYCA貨車 ,2007,141097,170000,SUM
8657,SUZUKI,SWIFT ,2007,165522,188000,SUM
8658,FORD,ESCAPE ,2007,120898,148000,SUM
8659,VW,BEETLE,2006,128627,188000,SUM
8660,VOLVO,S60,2012,110000,388000,SUM
8661,HONDA,CR-V ,2005,158758,168000,SUM
8663,TOYOTA,VIOS ,2006,249250,148000,SUM
8664,SUZUKI,SOLIO,2005,160672,158000,SUM
8665,MAZDA,E2000貨車,2003,210660,148000,SUM
8666,MITSUBISHI,SPACE GEAR,2002,247514,98000,SUM
8667,TOYOTA,PREVIA,2009,242044,638000,SUM
8669,VW,CADDY ,2014,180000,458000,SUM
8670,VW,GOLF VI PLUS,2011,130000,328000,SUM
8671,MINI,COOPER S COUNTRYMAN,2011,126475,628000,SUM
8673,TOYOTA,PRIUS,2014,100000,398000,SUM
8674,HYUNDAI,PORTER,2012,210567,268000,SUM
8675,TOYOTA,CAMRY HYBRID ,2013,99369,468000,SUM
8676,ISUZU,ELF,2007,282504,485000,SUM
8677,MAZDA,MAZDA 3 ,2006,236000,158000,SUM
8678,VW,GOLF V,2005,158000,208000,SUM
8679,MITSUBISHI,VARICA 貨車,2007,106032,158000,SUM
8680,MAZDA,MAZDA2,2011,181000,228000,SUM
8682,TOYOTA,YARIS ,2008,210000,178000,SUM
8683,VW,TIGUAN ,2012,75000,398000,SUM
8684,NISSAN,SERENA ,2007,229084,198000,SUM
8685,BMW,1 SERIES F20,2014,127058,698000,SUM
8686,HYUNDAI,I10 ,2010,69076,198000,SUM
8688,MITSUBISHI,CANTER ,2014,167145,760000,SUM
8690,TOYOTA,VIOS ,2004,103130,128000,SUM
8693,AUDI,A4 B8,2009,190000,398000,SUM
8694,BENZ,C-CLASS W204 ,2008,180000,530000,SUM
8695,BMW,Z4 ROADSTER E89,2009,130000,788000,SUM
8696,HYUNDAI,PORTER,2012,206293,265000,SUM
8697,PORSCHE,CAYENNE ,2010,89335,1280000,SUM
8699,NISSAN,TIIDA 4D,2006,139757,158000,SUM
8700,SUZUKI,SX4 5D,2007,175585,198000,SUM
8704,BMW,5 SERIES SEDAN F10,2013,50323,838000,SUM
8705,BENZ,C-CLASS SEDAN W204 ,2011,130000,618000,SUM
8706,TOYOTA,ALTIS,2004,240829,148000,SUM
8707,NISSAN,BLUEBIRD SYLPHY,2007,162367,89000,SUM
8708,NISSAN,X-TRAIL ,2007,162461,188000,SUM
8709,NISSAN,BIG TIIDA 5D ,2016,4330,558000,SUM
8710,BMW,1 SERIES F20,2014,93034,608000,SUM
8713,VW,GOLF V,2008,210000,308000,SUM
8714,FORD,RANGER,2014,122054,788000,SUM
8715,AUDI,A1,2014,50000,458000,SUM
8718,SUZUKI,JIMNY,2007,189505,238000,SUM
8720,MITSUBISHI,DELICA廂車,2007,145663,188000,SUM
8721,MITSUBISHI,FREECA貨車 ,2007,182870,158000,SUM
8722,MAZDA,ISAMU GENKI,2007,200000,98000,SUM
8724,TOYOTA,WISH ,2005,233503,178000,SUM
8725,TOYOTA,ALTIS,2006,220000,168000,SUM
8727,BENZ,GLK-CLASS X204 ,2010,190811,458000,SUM
8728,MAZDA,MAZDA 3 ,2008,214851,178000,SUM
8729,MITSUBISHI,COLT PLUS ,2008,77508,178000,SUM
8731,TOYOTA,CAMRY ,2008,142344,288000,SUM
8732,NISSAN,SERENA ,2011,200000,308000,SUM
8733,HONDA,CR-V ,2007,201759,238000,SUM
8734,MAZDA,MAZDA 3 ,2011,44718,358000,SUM
8735,TOYOTA,SIENNA ,2011,119027,688000,SUM
8736,TOYOTA,ALTIS,2007,227235,185000,SUM
8737,BMW,5 SERIES SEDAN F10,2012,255598,655000,SUM
8739,TOYOTA,WISH ,2005,189969,185000,SUM
8740,FORD,TIERRA LS ,2005,193049,98000,SUM
8741,DAIHATSU,TERIOS ,2004,158474,178000,SUM
8742,FORD,ECOSPORT ,2014,68847,328000,SUM
8744,MAZDA,MAZDA 6 ,2004,262943,98000,SUM
8745,BENZ,E-CLASS COUPE C207 ,2010,175000,588000,SUM
8746,BMW,3 SERIES SEDAN F30 ,2013,180000,828000,SUM
8747,MAZDA,MAZDA 6 ,2010,243163,238000,SUM
8748,BENZ,S-CLASS W221 ,2006,167855,328000,SUM
8749,MAZDA,MAZDA 5 ,2008,153540,258000,SUM
8750,VW,PASSAT VARIANT ,2008,135641,328000,SUM
8751,FORD,I-MAX,2008,238524,238000,SUM
8752,TOYOTA,WISH ,2005,204509,180000,SUM
8753,TOYOTA,CAMRY ,2006,215457,190000,SUM
8754,FORD,FOCUS ,2007,117000,188000,SUM
8761,TOYOTA,ALTIS,2005,188965,178000,SUM
8763,MITSUBISHI,CANTER ,2003,167904,368000,SUM
8765,BMW,7 SERIES SEDAN F01 ,2013,85000,930000,SUM
8766,TOYOTA,RAV4,2011,85000,418000,SUM
8769,FORD,ECONOVAN貨車,2004,317552,158000,SUM
8770,VW,POLO ,2014,108581,298000,SUM
8771,BENZ,C-CLASS W203 ,2000,213824,158000,SUM
