,car_brand,car_model,car_year,car_mileage,car_price,source
2316,NISSAN,SENTRA 1.8,2016,43300 ,370000,UsedCar
2317,NISSAN,MARCH 1.5,2012,110000 ,250000,UsedCar
2318,NISSAN,X-TRAIL 2.5,2017,89038 ,650000,UsedCar
2319,BENZ,C-CLASS C43,2017,50000 ,1880000,UsedCar
2320,BMW,3 SERIES 318,2003,127000 ,130000,UsedCar
2321,SKODA,RAPID 1.4,2017,47923 ,500000,UsedCar
2322,HONDA,CITY 1.5,2018,42295 ,460000,UsedCar
2323,HYUNDAI,I10 1.1,2011,130000 ,190000,UsedCar
2324,MAZDA,5 七人座,2006,177758 ,180000,UsedCar
2325,BENZ,E-CLASS ESTATE E320 T,2003,172000 ,390000,UsedCar
2326,TOYOTA,ALTIS 1.8,2011,135000 ,280000,UsedCar
2327,TOYOTA,VIOS 1.5,2017,125000 ,290000,UsedCar
2328,TOYOTA,ALTIS 1.8,2007,130000 ,190000,UsedCar
2329,TOYOTA,WISH 2.0,2012,117028 ,420000,UsedCar
2330,TOYOTA,CAMRY 2.0,2017,26000 ,590000,UsedCar
2331,HONDA,CRV 2.4,2016,72000 ,680000,UsedCar
2332,HONDA,HR-V 1.8,2019,28000 ,660000,UsedCar
2333,MITSUBISHI,SAVRIN 2.0,2006,47000 ,190000,UsedCar
2334,MITSUBISHI,ZINGER 2.4,2018,42000 ,390000,UsedCar
2335,NISSAN,SERENA QRV 2.0,2004,170000 ,160000,UsedCar
2336,TOYOTA,ALTIS 1.8,2013,89000 ,320000,UsedCar
2337,HONDA,CRV 2.4,2013,98000 ,550000,UsedCar
2338,BMW,X4 SERIES X4 XDRIVE28I,2016,88000 ,1380000,UsedCar
2339,LEXUS,IS SERIES IS250,2008,181798 ,390000,UsedCar
2340,TOYOTA,PREVIA 2.4,2013,94000 ,920000,UsedCar
2341,BMW,2 SERIES 218I,2016,92000 ,790000,UsedCar
2342,TOYOTA,PREVIA 2.4,2003,178000 ,250000,UsedCar
2343,HONDA,CIVIC 1.8,2010,105231 ,330000,UsedCar
2344,TOYOTA,VIOS 1.5,2010,152444 ,190000,UsedCar
2345,BENZ,S-CLASS S350,2008,220000 ,370000,UsedCar
2346,SAAB,9-3 2.0,2006,172400 ,200000,UsedCar
2347,MITSUBISHI,VARICA 1.1,1998,271889 ,150000,UsedCar
2348,BENZ,E-CLASS E200,2014,114552 ,950000,UsedCar
2349,BMW,X3 SERIES X3 XDRIVE,2015,130034 ,890000,UsedCar
2350,PEUGEOT,206 1.6,2008,93000 ,120000,UsedCar
2351,VW,GOLF 1.6,2010,136000 ,280000,UsedCar
2352,PEUGEOT,308 1.6,2012,74000 ,350000,UsedCar
2353,BENZ,E-CLASS E300,2017,92000 ,1650000,UsedCar
2354,FORD,FOCUS 2.5,2006,180000 ,300000,UsedCar
2355,LAND ROVER,FREELANDER 2.0,2014,110000 ,730000,UsedCar
2356,FORD,FOCUS 1.8,2010,61719 ,180000,UsedCar
2357,FORD,FOCUS 2.0,2013,165021 ,310000,UsedCar
2358,TOYOTA,CAMRY 2.4,2007,201954 ,250000,UsedCar
2359,BMW,X4 SERIES X4 XDRIVE30I,2021,100 ,2880000,UsedCar
2360,BMW,X5 SERIES X5 XDRIVE,2010,187771 ,580000,UsedCar
2361,HYUNDAI,IX35 2.4,2011,83337 ,360000,UsedCar
2362,NISSAN,TIIDA 1.6,2018,36228 ,490000,UsedCar
2363,MAZDA,5 七人座,2006,114458 ,210000,UsedCar
2364,MAZDA,3 1.6,2014,119365 ,390000,UsedCar
2365,BMW,5 SERIES TOURING 530,2006,232250 ,680000,UsedCar
2366,TOYOTA,ALTIS 1.8,2015,131349 ,510000,UsedCar
2367,NISSAN,MARCH 1.3,2006,102679 ,130000,UsedCar
2368,LEXUS,ES SERIES ES300H 油電,2016,75813 ,980000,UsedCar
2369,FORD,ESCAPE 2.3,2007,140620 ,190000,UsedCar
2370,BENZ,GLC-CLASS GLC 300,2017,51941 ,1690000,UsedCar
2371,SUBARU,FORESTER 2.0,2011,112209 ,380000,UsedCar
2372,BMW,X1 SERIES X1 SDRIVE,2012,72393 ,580000,UsedCar
2373,TOYOTA,SIENTA 1.5,2017,25296 ,390000,UsedCar
2374,VW,T5 2.0,2012,87493 ,990000,UsedCar
2375,MITSUBISHI,OUTLANDER 2.4,2009,114702 ,220000,UsedCar
2376,MITSUBISHI,OUTLANDER 2.4,2012,99760 ,390000,UsedCar
2377,FORD,KUGA 1.5,2018,31935 ,690000,UsedCar
2378,BENZ,CLS-CLASS CLS500,2002,159648 ,390000,UsedCar
2379,CMC,VERYCA貨車 1.3L,2017,48328 ,370000,UsedCar
2380,TOYOTA,ALTIS 1.8,2010,139831 ,230000,UsedCar
2381,MITSUBISHI,COLT PLUS 1.6,2008,139878 ,190000,UsedCar
2382,TOYOTA,YARIS 1.5,2011,165311 ,280000,UsedCar
2383,DAIHATSU,TERIOS 1.3,2006,200066 ,190000,UsedCar
2384,BENZ,GLE-CLASS 250,2017,73376 ,1580000,UsedCar
2385,DAIHATSU,TERIOS 1.5,2007,170709 ,230000,UsedCar
2386,HONDA,CRV 2.0,2014,181795 ,470000,UsedCar
2387,BMW,3 SERIES 316,2015,72742 ,830000,UsedCar
2388,LUXGEN,U6 1.8,2014,109388 ,370000,UsedCar
2389,AUDI,Q3 2.0,2013,88559 ,780000,UsedCar
2390,TOYOTA,ALTIS 1.8,2016,71863 ,410000,UsedCar
2391,INFINITI,G COUPE G 37,2008,45696 ,560000,UsedCar
2392,TOYOTA,ALTIS 1.8,2008,114542 ,260000,UsedCar
2393,MAZDA,3 2.0,2011,204000 ,290000,UsedCar
2394,HONDA,CRV 2.4,2008,225003 ,290000,UsedCar
2395,VW,GOLF 1.0,2018,29377 ,760000,UsedCar
2396,SUZUKI,SWIFT 1.2,2015,34000 ,420000,UsedCar
2397,TOYOTA,VIOS 1.5,2006,119879 ,160000,UsedCar
2398,VW,GOLF 1.6,2010,71097 ,290000,UsedCar
2399,BMW,7 SERIES 730,2011,77000 ,990000,UsedCar
2400,TOYOTA,PREVIA 3.5,2008,257354 ,490000,UsedCar
2401,NISSAN,LIVINA 1.6,2017,90999 ,380000,UsedCar
2402,JAGUAR,XJ 3.0,2005,115000 ,480000,UsedCar
2403,NISSAN,LIVINA 1.6,2015,40999 ,330000,UsedCar
2404,SUZUKI,CARRY 1.6,2016,16159 ,410000,UsedCar
2405,BENZ,C-CLASS C180,2011,90000 ,690000,UsedCar
2406,MITSUBISHI,DELICA 2.4,2015,3800 ,430000,UsedCar
2407,MAZDA,3 2.0,2007,190000 ,180000,UsedCar
2408,MAZDA,5 七人座,2011,140000 ,360000,UsedCar
2409,TOYOTA,WISH 2.0,2013,82455 ,430000,UsedCar
2410,VW,TIGUAN 2.0,2015,89000 ,680000,UsedCar
2411,NISSAN,BLUEBIRD 2.0,2010,98578 ,130000,UsedCar
2412,BENZ,GLC-CLASS GLC 300,2016,72960 ,1780000,UsedCar
2413,BMW,ACTIVE HYBRID 7 ACTIVE HYBRID,2010,96380 ,790000,UsedCar
2414,BENZ,C-CLASS C300,2015,53807 ,1290000,UsedCar
2415,TOYOTA,ALTIS 1.8,2015,6250 ,490000,UsedCar
2416,BENZ,GLC-CLASS GLC 300,2017,62251 ,1850000,UsedCar
2417,BENZ,CLA-CLASS CLA45 AMG,2014,64400 ,1680000,UsedCar
2418,AUDI,Q7 3.0,2013,169344 ,1180000,UsedCar
2419,PORSCHE,PANAMERA 4.8,2010,103644 ,1380000,UsedCar
2420,BENZ,C-CLASS C300,2015,51994 ,1290000,UsedCar
2421,BENZ,GLC-CLASS GLC 300,2017,30758 ,1950000,UsedCar
2422,BENZ,C-CLASS C300,2015,40583 ,1330000,UsedCar
2423,BENZ,C-CLASS C300,2015,42838 ,1520000,UsedCar
2424,BENZ,E-CLASS E350,2007,54000 ,860000,UsedCar
2425,BENZ,GLC-CLASS GLC 300,2018,24056 ,1990000,UsedCar
2426,FORD,METROSTAR 2.0,2001,180000 ,70000,UsedCar
2427,FORD,FOCUS 1.8,2009,180000 ,230000,UsedCar
2428,NISSAN,LIVINA 1.8,2013,43000 ,390000,UsedCar
2429,MINI,COOPER 1.6,2006,89500 ,410000,UsedCar
2430,INFINITI,Q SEDAN Q30,2017,50000 ,1150000,UsedCar
2431,BENZ,CLS-CLASS CLS350,2005,120000 ,490000,UsedCar
2432,CHEVROLET,CORVETTE 6.2,2012,30000 ,1880000,UsedCar
2433,AUDI,Q7 3.0,2011,150000 ,1090000,UsedCar
2434,MAZDA,5 七人座,2012,204024 ,370000,UsedCar
2435,BMW,3 SERIES 335,2013,110000 ,950000,UsedCar
2436,LEXUS,GS SERIES GS300,2000,330000 ,110000,UsedCar
2437,MITSUBISHI,COLT PLUS 1.5,2016,36000 ,340000,UsedCar
2438,BENZ,B-CLASS B180,2012,74000 ,690000,UsedCar
2439,MAZDA,5 七人座,2009,150000 ,550000,UsedCar
2440,NISSAN,LIVINA 1.6,2014,49000 ,360000,UsedCar
2441,LUXGEN,7 SUV 2.2,2012,68000 ,360000,UsedCar
2442,FORD,FOCUS 2.0,2012,95000 ,310000,UsedCar
2443,HONDA,CITY 1.5,2015,42000 ,410000,UsedCar
2444,VW,GOLF 2.0,2007,10000 ,290000,UsedCar
2445,MAZDA,MILLENIA 2.3,1999,80247 ,90000,UsedCar
2446,BMW,3 SERIES 328,2014,130000 ,830000,UsedCar
2447,NISSAN,SUPER SENTRA 1.8,2011,50000 ,430000,UsedCar
2448,NISSAN,TIIDA 1.8,2011,100000 ,310000,UsedCar
2449,NISSAN,SUPER SENTRA 1.8,2014,36000 ,410000,UsedCar
2450,HYUNDAI,SANTA FE 2.2,2010,162000 ,380000,UsedCar
2451,MAZDA,3 2.0,2011,64000 ,410000,UsedCar
2452,NISSAN,TIIDA 1.8,2011,50000 ,310000,UsedCar
2453,TOYOTA,TERCEL 1.5,1997,80000 ,70000,UsedCar
2454,PORSCHE,CAYENNE 4.8,2007,150000 ,490000,UsedCar
2455,MITSUBISHI,LANCER FORTIS 1.8,2015,30000 ,470000,UsedCar
2456,MAZDA,5 七人座,2011,91000 ,390000,UsedCar
2457,TOYOTA,YARIS 1.5,2015,20000 ,420000,UsedCar
2458,MITSUBISHI,COLT PLUS 1.5,2016,57000 ,340000,UsedCar
2459,VW,GOLF 1.6,2011,72876 ,430000,UsedCar
2460,FORD,RANGER 3.2,2017,18000 ,1160000,UsedCar
2461,CADILLAC,CTS 3.0,2014,50000 ,1080000,UsedCar
2462,DODGE,CHALLENGER SRT-8 6.4,2016,10000 ,4280000,UsedCar
2463,BENZ,C-CLASS C300,2016,29676 ,990000,UsedCar
2464,FORD,FIESTA 1.6,2012,60000 ,330000,UsedCar
2465,SUBARU,OUTBACK 2.5,2015,39000 ,860000,UsedCar
2466,SUBARU,WRX 2.0,2017,35000 ,1030000,UsedCar
2467,TOYOTA,VIOS 1.5,2018,14000 ,460000,UsedCar
2468,NISSAN,MARCH 1.5,2014,38063 ,300000,UsedCar
2469,HYUNDAI,IX35 2.0,2014,61000 ,480000,UsedCar
2470,BMW,5 SERIES 528,2015,56300 ,1480000,UsedCar
2471,NISSAN,LIVINA 1.8,2009,68800 ,310000,UsedCar
2472,PORSCHE,CAYMAN 2.7,2007,168888 ,980000,UsedCar
2473,BMW,5 SERIES 535,2010,157266 ,1010000,UsedCar
2474,NISSAN,TIIDA 1.8,2012,76000 ,330000,UsedCar
2475,BENZ,C-CLASS C300,2015,31835 ,1380000,UsedCar
2476,HONDA,ACCORD 2.0,2000,200000 ,70000,UsedCar
2477,MITSUBISHI,ZINGER 2.4,2016,126990 ,310000,UsedCar
2478,FORD,ESCAPE 3.0,2003,190000 ,80000,UsedCar
2479,MITSUBISHI,COLT PLUS 1.6,2014,115400 ,250000,UsedCar
2480,BENZ,C-CLASS C300,2015,31456 ,1580000,UsedCar
2481,MAZDA,5 七人座,2009,101600 ,360000,UsedCar
2482,FORD,I-MAX 2.0,2010,117500 ,350000,UsedCar
2483,TOYOTA,CAMRY 2.0,2012,51000 ,470000,UsedCar
2484,TOYOTA,CAMRY 2.4,2008,107000 ,360000,UsedCar
